,reviewText,Positive,sentiment
15447,awesome . nlce wear headset . favorite station always me.offered free app today . would gladly paid . good radio app,1,"('Good', {'neg': 0.0, 'neu': 0.433, 'pos': 0.567, 'compound': 0.9403})"
15448,"one favorite apps ! set station listen whatever 'm mood -rock , country , r & b. love ...",1,"('Neutral', {'neg': 0.0, 'neu': 0.616, 'pos': 0.384, 'compound': 0.8172})"
15449,"intuitive ui . station properly organized . even find hong kong radio show stream ! international streaming choppy , 's way better none ! highly recommended.- mytouch 4g",1,"('Neutral', {'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.5399})"
15450,"really glad got . everything ! even scanner station , & noaa . love ! got kind station set favorite . pick style , even disco ! like many different type music perfect . even recor",1,"('Good', {'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.9681})"
15451,"many station every genre imagine . music talk station around world around corner . , available net , near convenient . love slacker pandora",1,"('Neutral', {'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.6369})"
15452,"travel lot help long drive bearable . especially station normally get clear reception , crystal clear app . soo much choose . ability record streaming audio . add favorite station . search sho",1,"('Neutral', {'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.9042})"
15453,really enjoying endless choice music kindle ! living country winter perfect way hear music like anywhere world .,1,"('Neutral', {'neg': 0.0, 'neu': 0.561, 'pos': 0.439, 'compound': 0.8803})"
15454,"great app ! radio station live suck use time , 'm hanging home car . ca n't live without !",1,"('Neutral', {'neg': 0.134, 'neu': 0.649, 'pos': 0.217, 'compound': 0.4184})"
15455,got setting nice station enjoy . nice app kindle . surprised great .,1,"('Good', {'neg': 0.0, 'neu': 0.253, 'pos': 0.747, 'compound': 0.93})"
15456,"love app ! feature search local station made finding station easy , better app xiialive pro tried . seach engine found `` celtic '' station missed xiialive pro app . found layout ea",1,"('Neutral', {'neg': 0.059, 'neu': 0.667, 'pos': 0.275, 'compound': 0.8439})"
15457,love listening wblw northern michigan radio station . live south/west michigan come radio . way get internet . allows listen station kindle .,1,"('Neutral', {'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.6369})"
15458,free version used year really liked . got new android tablet decided get paid version ( $ .99 great bargain ) . good variety radio station app n't stop aft,1,"('Neutral', {'neg': 0.0, 'neu': 0.527, 'pos': 0.473, 'compound': 0.944})"
15459,"many station choose . also podcasts available . much handier instead giant boom box , although look sweet shoulder . ha",1,"('Neutral', {'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.6597})"
15460,enjoy program free value know wasnt free cheap affordable good job great .,1,"('Good', {'neg': 0.0, 'neu': 0.238, 'pos': 0.762, 'compound': 0.9595})"
15461,"although 've tried music apps one seems work best need like , lot choice music , genre , caused problem phone like others 've tried . glad got pro even though f",1,"('Neutral', {'neg': 0.073, 'neu': 0.596, 'pos': 0.331, 'compound': 0.8591})"
15462,love . could put sattelite radio almost business . bad kindle wifi phone dumber possible .,1,"('Neutral', {'neg': 0.287, 'neu': 0.502, 'pos': 0.211, 'compound': -0.1335})"
15463,perfect . love listening radio world also finding type music could ever want .,1,"('Good', {'neg': 0.0, 'neu': 0.495, 'pos': 0.505, 'compound': 0.8481})"
15464,lot channel choose . able save favorite song channel . also buy song app .,1,"('Neutral', {'neg': 0.0, 'neu': 0.617, 'pos': 0.383, 'compound': 0.7351})"
15465,love app . listen whatever fancy . classical rock everything . go country discover new innovative music . listen soul music outside usa . like bluegrass . listen favori,1,"('Neutral', {'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.8625})"
15466,"put headphone antenna ! plus , able select city , genre , etc way cool .",1,"('Neutral', {'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.3802})"
15467,fix recent update . crash player . idiot ca n't seem leave alone . fix junk . ! ! ! ! ! ! ! ! ! ! !,0,"('Neutral', {'neg': 0.376, 'neu': 0.472, 'pos': 0.152, 'compound': -0.7415})"
15468,"liked free one , one certianly feature fill program . nice , may start using pandora le : - )",1,"('Neutral', {'neg': 0.0, 'neu': 0.553, 'pos': 0.447, 'compound': 0.836})"
15469,love app work great trying find international station . worth money . easy use find want . car app keep phone sleeping driving allows change station pretty e,1,"('Neutral', {'neg': 0.0, 'neu': 0.506, 'pos': 0.494, 'compound': 0.9485})"
15470,"throw old fm/am radio tunein much offer . many station choose even around world , ever . think apps connecting u world like never , help",1,"('Neutral', {'neg': 0.095, 'neu': 0.8, 'pos': 0.105, 'compound': 0.0624})"
15471,"love app old toshiba thrive tablet . tune , turn , flop ; ambient new world music station like , soma fm station rave ; full-bodied 320kps stream station support , pu",1,"('Neutral', {'neg': 0.133, 'neu': 0.59, 'pos': 0.277, 'compound': 0.7096})"
15472,ui horrible . app want access contact account - information valid reason access . uninstalled looking streaming app actually place priority streaming instead accessing personal infomation .,0,"('Neutral', {'neg': 0.136, 'neu': 0.814, 'pos': 0.05, 'compound': -0.4939})"
15473,"buffer lot phone , work great kindle fire ! n't interruption thus far . saying wont , work much better kindle fire droid x ! !",1,"('Neutral', {'neg': 0.286, 'neu': 0.495, 'pos': 0.219, 'compound': 0.2216})"
15474,"love tune local police channel , . work hospital knowing going ambulance arriving door help know need see nursing staff need assistance phone , etc .",1,"('Neutral', {'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.7845})"
15475,new kindle fire user app greatest south jersey phila station plus police fire,1,"('Neutral', {'neg': 0.253, 'neu': 0.526, 'pos': 0.221, 'compound': 0.1027})"
15476,"love app , one think collection . listen wide range radio station local , national , international source . create list favorite . found station spanish country . yo",1,"('Neutral', {'neg': 0.0, 'neu': 0.671, 'pos': 0.329, 'compound': 0.8519})"
15477,im really happy got app finding radio nintendo final fantasy radio listen daily basis getting dosage gaming nostalgia . also occasionally try find 1 mark levin 's podcasts love h,1,"('Neutral', {'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.8479})"
15478,'ve tried several internet radio streaming apps far best one . really love 're able record live stream device listen .,1,"('Neutral', {'neg': 0.0, 'neu': 0.662, 'pos': 0.338, 'compound': 0.8655})"
15479,love app ; listen radio station world . love listen wherever . 's easy use quality superb,1,"('Good', {'neg': 0.0, 'neu': 0.394, 'pos': 0.606, 'compound': 0.9468})"
15480,"great app . get station . little complicated program set , still working . window 8 pain , 'll eventually master , like vcr",1,"('Neutral', {'neg': 0.138, 'neu': 0.586, 'pos': 0.276, 'compound': 0.5106})"
15481,"whenever family member hogging bandwidth , listen radio globe.radio station program easy find app . stream steady choppy all.the perfect app anyone interested",1,"('Neutral', {'neg': 0.0, 'neu': 0.659, 'pos': 0.341, 'compound': 0.8519})"
15482,walkman best music player built-in radio late 80 ' . tunein radio pro allows complete control want listen @ thumb finger .,1,"('Neutral', {'neg': 0.0, 'neu': 0.744, 'pos': 0.256, 'compound': 0.6705})"
15483,many station available tuner . n't know much difference free version .,0,"('Neutral', {'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.5106})"
15484,enjoy listening favorite radio station . work well kindle sound clear . love .,1,"('Good', {'neg': 0.0, 'neu': 0.284, 'pos': 0.716, 'compound': 0.9337})"
15485,"plethora good , old-school country station tunein . disappointing see favorite radio station playlist every station genre due network . kind like clear channel radio .",1,"('Neutral', {'neg': 0.095, 'neu': 0.476, 'pos': 0.429, 'compound': 0.8807})"
15486,"saying update broke , uninstall current version install updated version . work great , problem .",1,"('Neutral', {'neg': 0.296, 'neu': 0.484, 'pos': 0.22, 'compound': -0.1027})"
15487,"previously purchased app iphone . 's best music app , hand . app worked flawlessly kindle , yet encountered problem whatsoever . developer care app .",1,"('Neutral', {'neg': 0.09, 'neu': 0.498, 'pos': 0.412, 'compound': 0.8658})"
15488,live area finding good radio station somewhat chore . product work well easy use .,1,"('Neutral', {'neg': 0.0, 'neu': 0.559, 'pos': 0.441, 'compound': 0.7845})"
15489,"love listen npr broadcast , occasional late 60 's 70 's rock music ( flashback )",1,"('Neutral', {'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.6369})"
15490,better free one's.it 's got station lot free bee 's . listen hometown station around world . love listen christmas station also around globe . worth every penny !,1,"('Neutral', {'neg': 0.0, 'neu': 0.557, 'pos': 0.443, 'compound': 0.9422})"
15491,"kidding ? worth $ 4.99 infinitely better free version . world 's radio station palm hand without go browser . 100 station tried , one n't stream -- bla",1,"('Neutral', {'neg': 0.0, 'neu': 0.599, 'pos': 0.401, 'compound': 0.8934})"
15492,"living san diego occasionally homesick native toronto able find fave rock station , q107 , listen little bit home whenever want . highly recommend app !",1,"('Neutral', {'neg': 0.053, 'neu': 0.674, 'pos': 0.273, 'compound': 0.7076})"
15493,"'s fun finding radio station world . father life across state , sometimes sings solo church , broadcast local radio station , 's nice able get radio station tunein hear sing",1,"('Neutral', {'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.7269})"
15494,one mu favorite appsi listen thousand radio station worldit also let record music play connected,1,"('Neutral', {'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.6597})"
15495,"update : guess know tunein radio pro ( paid version ) tracking location : notification spam advertising ! really want pay ad ? original review : sure , work advertised , need receive unrequested data",0,"('Neutral', {'neg': 0.132, 'neu': 0.663, 'pos': 0.205, 'compound': 0.3197})"
15496,one must apps kindle . listen kind radio station option combined . use daily .,1,"('Neutral', {'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.5267})"
15497,"loving app ! ui simple , functional stylish . true broadcast , without added advertising insert . awesome selection station , easy browse search function . station available .. incredible sound quality . samsung epic",1,"('Neutral', {'neg': 0.0, 'neu': 0.622, 'pos': 0.378, 'compound': 0.9324})"
15498,nice able hear local radio 'm near one . plus get local police scanner well !,1,"('Neutral', {'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.636})"
15499,good app want one thing stability ... sometimes braking listening car ...,1,"('Neutral', {'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.4939})"
15500,"downloading free version tunein radio impressed , decided buy pro version . difference see ability record stream later viewing , price point n't mind slightest",1,"('Neutral', {'neg': 0.0, 'neu': 0.686, 'pos': 0.314, 'compound': 0.8271})"
15501,free version android market loved free pro brainer.only complaint need save sd option . thanks .,1,"('Good', {'neg': 0.082, 'neu': 0.299, 'pos': 0.619, 'compound': 0.9371})"
15502,love able hear station u like wow could find station caribbean country dominica well ! great app ! complaint !,1,"('Good', {'neg': 0.074, 'neu': 0.336, 'pos': 0.59, 'compound': 0.9466})"
15503,listen talk radio day . band pick static . app listen favorite show pretty much time . love app . even put kindle sleep radio continue play . listen,1,"('Neutral', {'neg': 0.0, 'neu': 0.61, 'pos': 0.39, 'compound': 0.9153})"
15504,"literally listen station could think . listen electronic music mostly 've found everything tie local dj radio show . program smart , phone , kindle fire . pro version record li",1,"('Neutral', {'neg': 0.082, 'neu': 0.825, 'pos': 0.093, 'compound': 0.0772})"
15505,"one app use constantly . 'm town ca n't get good signal office , tunein . also love search feature especially since 'm talk radio addict .",1,"('Neutral', {'neg': 0.087, 'neu': 0.761, 'pos': 0.152, 'compound': 0.4203})"
15506,techie n't sure radio app would work . love . listen local station & much . surprised even able hear local police & fire ban .,1,"('Neutral', {'neg': 0.274, 'neu': 0.516, 'pos': 0.21, 'compound': -0.2173})"
15507,"music big part life far important playing game android . fan tune-in radio nearly entire time android user . picked ipod touch back around christmas time , deli",1,"('Neutral', {'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.5994})"
15508,great initially told install update time try say update fail .... wo n't work . happy .,0,"('Neutral', {'neg': 0.288, 'neu': 0.531, 'pos': 0.181, 'compound': -0.3395})"
15509,"moved could n't listen fav radio station anymore , tune allows listen .",1,"('Neutral', {'neg': 0.199, 'neu': 0.801, 'pos': 0.0, 'compound': -0.357})"
15510,"wow able find favorite station l.a. san francisco station , even phoenix station , play lot favorite music , also found good comedy staions , etc . love",1,"('Good', {'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.9674})"
15511,"app amazing must-have music lover . listen favorite hawai'ian music station ( yes ! ) matter . store everything 've set , even uninstall awhile . happy .",1,"('Good', {'neg': 0.0, 'neu': 0.432, 'pos': 0.568, 'compound': 0.9545})"
15512,love app ! tried free version loved trying paid version using record function even greater love app . worth !,1,"('Good', {'neg': 0.0, 'neu': 0.348, 'pos': 0.652, 'compound': 0.9665})"
15513,"truly wonderful app . everything perfect , work well otherwise . many station add presets really glad able listen station worldwide got first place",1,"('Neutral', {'neg': 0.0, 'neu': 0.505, 'pos': 0.495, 'compound': 0.9402})"
15514,"enjoyed pro version year tolerate new interface , 'm updating new permission . radio app need access personal contact ? 'll start looking elsewhere streamed radio content , really disappointed",0,"('Neutral', {'neg': 0.111, 'neu': 0.782, 'pos': 0.108, 'compound': -0.024})"
15515,fun app . trick wish play private enjoy great music station . also select favorite station later usage . recommend since keeping free app .,1,"('Good', {'neg': 0.032, 'neu': 0.318, 'pos': 0.65, 'compound': 0.9729})"
15516,"find app useful listening various online program , able set favorite reach quickly , quality audio excellent available programming wonderful",1,"('Good', {'neg': 0.0, 'neu': 0.474, 'pos': 0.526, 'compound': 0.9246})"
15517,favorite app . easy use . bother satellite radio subscription access ton free programming . absolutely issue app . !,1,"('Neutral', {'neg': 0.105, 'neu': 0.481, 'pos': 0.415, 'compound': 0.7959})"
15518,people saying cant update app uninstall reinstall work perfect .,1,"('Neutral', {'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.5719})"
15519,fantastic app ! listen home station anywhere ! try station anywhere else . 'll say ... worth twice price !,1,"('Neutral', {'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.7488})"
15520,app amazing . love able stream kexp tme want . song program schedule information . got free knew good id pay money anyways .,1,"('Good', {'neg': 0.045, 'neu': 0.453, 'pos': 0.502, 'compound': 0.9337})"
15521,"tunein radio pro amazing ! song get fingertip . even save record later . pleased tunein radio pro ... like anything ambient trance , dance oldie , child 's - christmas musi",1,"('Neutral', {'neg': 0.0, 'neu': 0.634, 'pos': 0.366, 'compound': 0.9134})"
15522,"one useful app . distant station , especially band , must reduce wattage comply fcc regulation , app replaces computer practical way listen local station . alone make de",1,"('Neutral', {'neg': 0.074, 'neu': 0.818, 'pos': 0.108, 'compound': 0.2263})"
15523,hand best streamer local station across country . 90percent station search . thanks ! ! nothing really top besides pandora .,1,"('Neutral', {'neg': 0.073, 'neu': 0.486, 'pos': 0.441, 'compound': 0.8772})"
15524,"number radio station available app mind bogging ! pro app , 2/26 , working installing problem . differance pro record show , wanted , work well . save money tho",1,"('Neutral', {'neg': 0.094, 'neu': 0.665, 'pos': 0.241, 'compound': 0.4926})"
15525,"although 's missing clear channel 's station cbs still n't put music station , still best radio streaming app android . sound quality/stream user selectable optimum quality , global selection wonde",1,"('Neutral', {'neg': 0.065, 'neu': 0.735, 'pos': 0.2, 'compound': 0.6808})"
15526,"issue others , occasionally drop station , perhaps related quality stream wi-fi 3g/4g network . believe fault app , see occur similar ap",1,"('Neutral', {'neg': 0.21, 'neu': 0.79, 'pos': 0.0, 'compound': -0.5434})"
15527,"better lite obviously especially like run kind news , many radio station best part , 50 & cent ; . heart radio one reason . elvis durand show . 'm never",1,"('Neutral', {'neg': 0.0, 'neu': 0.596, 'pos': 0.404, 'compound': 0.9268})"
15528,"polished , smooth responsive . ability record station later playback later probably one best feature .",1,"('Neutral', {'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.8402})"
15529,hate app . hate . & gt ; ____ & lt ; opinion ... peaple dont get pee pee hearted eather . xp,0,"('Neutral', {'neg': 0.307, 'neu': 0.498, 'pos': 0.195, 'compound': -0.5719})"
15530,"excellent radio app . either use pandora music need . one plus minus , really round option .",1,"('Neutral', {'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.5719})"
15531,great application . find favorite station . free download amazon make even better .,1,"('Good', {'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.9325})"
15532,listen type music mood dictate given time . real handy work .,1,"('Neutral', {'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0})"
15533,"free promo , glad got . pretty good app cant beat price . thanks !",1,"('Good', {'neg': 0.114, 'neu': 0.284, 'pos': 0.602, 'compound': 0.883})"
15534,"'s perfect listening local radio internet radio want , $ 0.99 add battery life . 'nuff said .",1,"('Neutral', {'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.6124})"
15535,"awesome app responsive . 's always pleasure use app need travel . sometimes wonder flight take longer time , well see looking map . excellent .",1,"('Good', {'neg': 0.0, 'neu': 0.498, 'pos': 0.502, 'compound': 0.9442})"
15536,"hand , best flight tracking program 've seen . love able see plane given time map getting notification delay , etc . addition , wife flight attendant app allows u keep",1,"('Neutral', {'neg': 0.066, 'neu': 0.602, 'pos': 0.332, 'compound': 0.8834})"
15537,"got app alongside flightboard . app give detail flight , including flight , status , estimated arrival departure - stuff 'd normally 'd find website . app give nice lo",1,"('Neutral', {'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.4215})"
15538,tried free flight apps none compare info app give . especially great inclusion flight time layover duration . helpful flying different time zone . 'm europe next week anxious,1,"('Neutral', {'neg': 0.058, 'neu': 0.638, 'pos': 0.304, 'compound': 0.8588})"
15539,great fun . great pas time bored want challenge . use kindle cell . like free visually appealing .,1,"('Good', {'neg': 0.072, 'neu': 0.241, 'pos': 0.686, 'compound': 0.9501})"
15540,"ai showing good quality game one exception , enjoyed excellent company dead time .",1,"('Neutral', {'neg': 0.194, 'neu': 0.36, 'pos': 0.446, 'compound': 0.6808})"
15541,hard find sudoku work allows note . think lot feature like come . biggest ability add puzzle .,1,"('Neutral', {'neg': 0.077, 'neu': 0.659, 'pos': 0.264, 'compound': 0.5267})"
15542,"tried 3 apps one seems one like . never crash , bunch different sudoku solve , doesnt tell mistake notice later cant keep going anymore .",1,"('Neutral', {'neg': 0.0, 'neu': 0.664, 'pos': 0.336, 'compound': 0.7646})"
15543,like math game one great get cerebral process flowing . find challenging . a+,1,"('Neutral', {'neg': 0.0, 'neu': 0.523, 'pos': 0.477, 'compound': 0.802})"
15544,"best free sudoku app ! definitely tech savvy particular sudoku easy learn , play & amp ; master ! thanks al factory limited !",1,"('Good', {'neg': 0.059, 'neu': 0.342, 'pos': 0.599, 'compound': 0.9544})"
15545,"never played sudoku . took tutorial youtube got busy ap.there 1 feature wish google play version , highlight number ( 're working 3 , 3 turn different",1,"('Neutral', {'neg': 0.079, 'neu': 0.581, 'pos': 0.341, 'compound': 0.6969})"
15546,"'m sudoku addict , excellent version , especially free ! play every night relaxer .",1,"('Good', {'neg': 0.0, 'neu': 0.352, 'pos': 0.648, 'compound': 0.9163})"
15547,'ve app 's awesome . really enjoy playing relaxing get home work many puzzle choose great .,1,"('Good', {'neg': 0.0, 'neu': 0.367, 'pos': 0.633, 'compound': 0.9534})"
15548,"like sudoku , exactly want kindle fire . 's free-ninety-free try . ad non-intrusive .",1,"('Neutral', {'neg': 0.169, 'neu': 0.563, 'pos': 0.268, 'compound': 0.1027})"
15549,wife n't like - else say . wife n't like - else say .,0,"('Neutral', {'neg': 0.345, 'neu': 0.655, 'pos': 0.0, 'compound': -0.4973})"
15550,really good game . number small really easy use . anyone enjoys sudoku like game . change difficulty level .,1,"('Good', {'neg': 0.092, 'neu': 0.382, 'pos': 0.526, 'compound': 0.8847})"
15551,love app . great able sudoku without erase mistake . easy use .,1,"('Good', {'neg': 0.128, 'neu': 0.32, 'pos': 0.551, 'compound': 0.8372})"
15552,addicting game . love put multiple number box like paper .,1,"('Good', {'neg': 0.0, 'neu': 0.429, 'pos': 0.571, 'compound': 0.7906})"
15553,perfect game like logic puzzle . especially like 5 level becoming progressively difficult hundred game level . make easy begin challenging level star,1,"('Neutral', {'neg': 0.084, 'neu': 0.471, 'pos': 0.444, 'compound': 0.8658})"
15554,"great game considering free . playing sudoku phone year , particular apperance functionability .",1,"('Good', {'neg': 0.0, 'neu': 0.465, 'pos': 0.535, 'compound': 0.8481})"
15555,"excellent app . love sudoku tried several apps . apps would say certain one easy medium , actually hard impossible . pretty good game spent hour trying solve one puzzle .",1,"('Good', {'neg': 0.035, 'neu': 0.448, 'pos': 0.517, 'compound': 0.9607})"
15556,great sudoku game . even compatible old tablet running android 2.2.1.i would recommend well ai factory limited game .,1,"('Neutral', {'neg': 0.081, 'neu': 0.551, 'pos': 0.369, 'compound': 0.7783})"
15557,best sudoku app 've ever used ! great graphic - lot level - good interface - really like sudoku app . much better others 've tried . highly recommend .,1,"('Good', {'neg': 0.0, 'neu': 0.46, 'pos': 0.54, 'compound': 0.9637})"
15558,played half way & # 34 ; hard & # 34 ; category & # 34 ; . especially good tablet waiting room since played without concern interuptions distraction .,1,"('Neutral', {'neg': 0.055, 'neu': 0.547, 'pos': 0.398, 'compound': 0.8306})"
15559,"love sudoku , love level , brain work , 300 game per level 4 level lot fun game come",1,"('Neutral', {'neg': 0.0, 'neu': 0.506, 'pos': 0.494, 'compound': 0.9136})"
15560,load quickly . love ability enter multiple number square . plenty puzzle variety difficulty level .,1,"('Neutral', {'neg': 0.125, 'neu': 0.469, 'pos': 0.406, 'compound': 0.6597})"
15561,"app rock ! improves brain power puzzle . concentration , memory attention span boosted game . user age benefit learning using .",1,"('Neutral', {'neg': 0.0, 'neu': 0.62, 'pos': 0.38, 'compound': 0.8221})"
15562,"great , figure use . would nice & # 34 ; clear & # 34 ; button return beginning .",1,"('Good', {'neg': 0.0, 'neu': 0.457, 'pos': 0.543, 'compound': 0.8591})"
15563,"sudoku option saving one number per box , sorta like write pencil n't think later , delete one n't want afterall . turn option challenge . great game",1,"('Neutral', {'neg': 0.042, 'neu': 0.652, 'pos': 0.306, 'compound': 0.7707})"
15564,"free app feature need play sudoku . limitation 300 different difficulty level . fortunately , time get 300 , start beginning total",1,"('Neutral', {'neg': 0.189, 'neu': 0.576, 'pos': 0.235, 'compound': 0.2732})"
15565,"enjoy crossword puzzle , sudoku entertaining . like way one may increase size difficulty puzzle . great free app .",1,"('Good', {'neg': 0.081, 'neu': 0.303, 'pos': 0.616, 'compound': 0.9423})"
15566,"one even highlight number square bump wrong letter invalid option , let know . shut hinting feature . n't use cheating , catch fat finger .",1,"('Neutral', {'neg': 0.116, 'neu': 0.636, 'pos': 0.248, 'compound': 0.3662})"
15567,nothing fancy ... ad game play intrusive ( keep game free ) . ai also great game like checker reversi link free downloads sudoku . one better sudoku game clean grap,1,"('Good', {'neg': 0.0, 'neu': 0.485, 'pos': 0.515, 'compound': 0.9648})"
15568,"user friendly version ever used , love , clear , large kindle fire , many game . n't need explanation , fantastic",1,"('Neutral', {'neg': 0.202, 'neu': 0.418, 'pos': 0.38, 'compound': 0.6884})"
15569,many sudoku apps enjoy like app . every app played ai interactive enjoyable . need get app like sudoku disappointed .,1,"('Neutral', {'neg': 0.108, 'neu': 0.42, 'pos': 0.472, 'compound': 0.8555})"
15570,"love game many board come , love it.the thing would add , , .",1,"('Good', {'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.8555})"
15571,fun game single player . lot puzzle choose test skill . user friendly version . highly recommend,1,"('Neutral', {'neg': 0.0, 'neu': 0.542, 'pos': 0.458, 'compound': 0.8516})"
15572,"enjoying game , keep mind challenged , something need ... great fun game certainly recommend .",1,"('Good', {'neg': 0.058, 'neu': 0.29, 'pos': 0.651, 'compound': 0.936})"
15573,colros game graphic awesome . play time . allows note well ! must kindle library like sudoku !,1,"('Good', {'neg': 0.0, 'neu': 0.461, 'pos': 0.539, 'compound': 0.893})"
15574,"far best sudoku app kindle fire . user friendly , 1500 puzzle , easy note taking .",1,"('Neutral', {'neg': 0.111, 'neu': 0.415, 'pos': 0.475, 'compound': 0.836})"
15575,"best app yet . 's brain twister concentration key . u move puzzle concentration memory seems improve . also time wasting , around good time .",1,"('Neutral', {'neg': 0.094, 'neu': 0.557, 'pos': 0.348, 'compound': 0.8074})"
15576,'ve playing free version sudoku week . work great 'm pleased . would definitely recommend game ... especially since 's free .,1,"('Good', {'neg': 0.0, 'neu': 0.368, 'pos': 0.632, 'compound': 0.9618})"
15577,run `` brain-dead '' `` diabolical '' . allows write little number square . lifetime supply game . 's need .,1,"('Neutral', {'neg': 0.0, 'neu': 0.941, 'pos': 0.059, 'compound': 0.0018})"
15578,... like free game ! lot challenge ... work well kindle fire ... fun play ! definitely recommend many ai factory game !,1,"('Good', {'neg': 0.07, 'neu': 0.32, 'pos': 0.61, 'compound': 0.9483})"
15579,"like game , even though 'm really good . give option level want play , great !",1,"('Good', {'neg': 0.0, 'neu': 0.367, 'pos': 0.633, 'compound': 0.915})"
15580,"since kindle fire sudoko apps , n't carry sudoku paper book doctor appointment , etc . sudoku free lot fun stimulating .",1,"('Neutral', {'neg': 0.093, 'neu': 0.541, 'pos': 0.367, 'compound': 0.7964})"
15581,'m getting playing sudoku app helpful learn with.if love sudoku 'll love app !,1,"('Good', {'neg': 0.0, 'neu': 0.404, 'pos': 0.596, 'compound': 0.923})"
15582,sudoku one favorite . allows multiple number square like taking note . strategy paper pencil sudoku puzzle work well version .,1,"('Neutral', {'neg': 0.0, 'neu': 0.611, 'pos': 0.389, 'compound': 0.7845})"
15583,tried multiple sudoku apps multiple device like one best ! user friendly .,1,"('Good', {'neg': 0.0, 'neu': 0.44, 'pos': 0.56, 'compound': 0.8805})"
15584,"first , free always good . love amount puzzle different level difficulty app provides .",1,"('Neutral', {'neg': 0.115, 'neu': 0.385, 'pos': 0.5, 'compound': 0.8402})"
15585,perfect always work pencil mode . enough solved quickly ( tap two ) clear pencil mark leave correct number . play least day .,1,"('Neutral', {'neg': 0.046, 'neu': 0.494, 'pos': 0.46, 'compound': 0.872})"
15586,free download commonly enjoyed game . select level desired useful ap waiting room .,1,"('Good', {'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.891})"
15587,"love puzzle game logic math quiz , able recognize pattern .",1,"('Neutral', {'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.6369})"
15588,"never understood sudoku , app make easy let enter different possible number space way narrow number choice .",1,"('Neutral', {'neg': 0.0, 'neu': 0.703, 'pos': 0.297, 'compound': 0.5423})"
15589,love put number im guessing box . amazing game app make enjoyable ! ! ! ! ! !,1,"('Good', {'neg': 0.0, 'neu': 0.344, 'pos': 0.656, 'compound': 0.9241})"
15590,"different , took little figure , enjoyed playing iphone , cool game play grandkids ! !",1,"('Good', {'neg': 0.0, 'neu': 0.416, 'pos': 0.584, 'compound': 0.8335})"
15591,like challenge provides like competing try better time . excellent game !,1,"('Good', {'neg': 0.0, 'neu': 0.275, 'pos': 0.725, 'compound': 0.9041})"
15592,give one real challenge way see solution discover . enjoy playing going sleep .,1,"('Good', {'neg': 0.0, 'neu': 0.482, 'pos': 0.518, 'compound': 0.765})"
15593,"sudoku app plenty option make game easier harder ( show matching number , clashing number , etc ) . ad tiny bar top find easy ignore . like game developer , issue permis",1,"('Neutral', {'neg': 0.073, 'neu': 0.557, 'pos': 0.37, 'compound': 0.7964})"
15594,basic sudoku . n't need internet run beef version . work .,1,"('Neutral', {'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0})"
15595,love able turn clue . better paper pencil approach . way occupy time plane .,1,"('Neutral', {'neg': 0.0, 'neu': 0.585, 'pos': 0.415, 'compound': 0.7964})"
15596,love challenge game part know every time open challenged usally successful meeting challenge . hate computer beat one great beat .,1,"('Neutral', {'neg': 0.16, 'neu': 0.377, 'pos': 0.462, 'compound': 0.8625})"
15597,sudoku challenging puzzle . daughter gave puzzle book think sudoku game greatest .,1,"('Neutral', {'neg': 0.0, 'neu': 0.608, 'pos': 0.392, 'compound': 0.7003})"
